age,gender,marital_status,dependents,education,self_employed,income_annual,loan_amount,loan_amount_term,credit_history,property_area,loan_grade,debt_to_income_ratio,delinquencies_2yrs,open_accounts,total_accounts,risk_score,default,application_date,app_year,app_month,app_quarter,app_dayofweek,app_weekend,days_since_reference,loan_to_income_ratio,monthly_payment,debt_to_income,credit_to_loan_ratio,income_per_dependent,payment_to_income_ratio,age_group,income_group,loan_amount_group,debt_burden,risk_score_bucket
45,Male,Married,0,Graduate,No,51095.0,61126.0,60,1,Semiurban,C,0.0737602869536189,1,4,6,668,0,2023-04-23,2023,4,2,6,1,113,1.1963205793130443,1018.7666666666667,0.23926411580641607,0.010928246572474426,51095.0,0.23926411585792615,45-54,Low,Large,Very Low,Good
34,Male,Divorced,0,Not Graduate,No,23282.0,30734.0,24,1,Rural,A,0.1947279517634787,0,8,11,386,0,2023-01-13,2023,1,1,4,0,13,1.320075594880165,1280.5833333333333,0.660037797099886,0.01255938049025316,23282.0,0.6600377974117327,25-34,Very Low,Medium,Low,Very Poor
33,Male,Married,0,Not Graduate,Yes,27527.0,12617.0,48,1,Rural,B,0.2304076907446159,1,4,9,434,0,2023-08-02,2023,8,3,2,0,214,0.458349983652414,262.8541666666667,0.11458749586315074,0.03439803439530807,27527.0,0.11458749590894077,25-34,Very Low,Small,Medium,Poor
43,Male,Married,1,Not Graduate,No,40441.0,14095.0,36,1,Urban,B,0.15125357799101,0,8,10,615,1,2023-05-18,2023,5,2,3,0,138,0.34853242995969436,391.52777777777777,0.11617747661875828,0.04363249378902927,20220.5,0.11617747665035869,35-44,Low,Small,Low,Good
41,Female,Married,1,Graduate,No,47710.0,39039.0,48,1,Urban,B,0.2157278898601844,3,4,9,645,0,2023-12-08,2023,12,4,4,0,342,0.8182561307901908,813.3125,0.20456403264609582,0.01652193959843946,23855.0,0.20456403269326004,35-44,Low,Medium,Medium,Good
19,Male,Married,0,Graduate,No,40192.0,40366.0,36,1,Semiurban,D,0.1444186703906675,1,8,14,595,1,2023-03-30,2023,3,1,3,0,89,1.004329219745223,1121.2777777777778,0.33477640648178786,0.014740127829987114,40192.0,0.33477640657341157,18-24,Low,Medium,Low,Fair
49,Female,Married,0,Graduate,No,33749.0,23692.0,24,1,Urban,A,0.0578880930147552,1,5,10,658,0,2023-01-15,2023,1,1,6,1,15,0.7020059853625292,987.1666666666666,0.3510029925564599,0.02777308796100907,33749.0,0.3510029926708642,45-54,Low,Small,Very Low,Good
48,Male,Single,0,Not Graduate,No,25090.0,10578.0,60,1,Rural,A,0.2887852050348068,1,4,11,492,1,2023-12-17,2023,12,4,6,1,351,0.42160223196492624,176.3,0.08432044635265662,0.046511627902579726,25090.0,0.08432044638962455,45-54,Very Low,Small,Medium,Poor
28,Male,Married,1,Not Graduate,No,56588.0,69476.0,24,1,Semiurban,C,0.1352936512731271,0,2,5,495,1,2023-09-12,2023,9,3,1,0,255,1.2277514667420655,2894.8333333333335,0.6138757332408548,0.007124762507813853,28294.0,0.6138757333601845,25-34,Low,Large,Low,Poor
38,Female,Married,1,Not Graduate,No,66620.0,64488.0,48,1,Urban,C,0.216956401049762,0,6,19,646,0,2023-03-28,2023,3,1,1,0,87,0.9679975983188231,1343.5,0.24199939953611535,0.010017367572106169,33310.0,0.24199939957607328,35-44,Medium,Large,Medium,Good
39,Male,Widowed,0,Graduate,Yes,27113.0,32633.0,48,1,Urban,A,0.1565468166124024,1,9,11,621,1,2023-06-07,2023,6,2,2,0,158,1.2035923726625604,679.8541666666666,0.300898093032465,0.019029816442894316,27113.0,0.3008980931545422,35-44,Very Low,Medium,Low,Good
37,Male,Single,0,Not Graduate,No,28646.0,35831.0,36,1,Rural,C,0.133526658207754,0,3,7,438,1,2023-12-05,2023,12,4,1,0,339,1.2508203588633666,995.3055555555555,0.41694011944646325,0.012224051798380618,28646.0,0.41694011960656724,35-44,Very Low,Medium,Low,Poor
29,Female,Married,1,Graduate,Yes,51115.0,60396.0,36,1,Semiurban,B,0.1147330140097599,0,10,11,543,0,2023-05-25,2023,5,2,3,0,145,1.1815709674263914,1677.6666666666667,0.39385698904966676,0.008990661633071882,25557.5,0.3938569891344252,25-34,Low,Large,Low,Fair
28,Male,Divorced,0,Graduate,Yes,39483.0,17052.0,24,1,Rural,D,0.3021834737850372,0,5,7,491,0,2023-09-12,2023,9,3,1,0,255,0.4318820758301041,710.5,0.21594103784942148,0.028794276329533526,39483.0,0.21594103790958283,25-34,Low,Small,High,Poor
34,Female,Married,0,Graduate,No,48579.0,11307.0,60,1,Semiurban,B,0.230657398839587,0,7,11,589,1,2023-02-14,2023,2,1,1,0,45,0.2327548940900389,188.45,0.04655097880650874,0.052091624652684916,48579.0,0.04655097881704952,25-34,Low,Small,Medium,Fair
46,Male,Divorced,0,Graduate,No,41585.0,18898.0,60,1,Semiurban,D,0.0237876756735341,2,8,7,568,0,2023-05-08,2023,5,2,0,0,128,0.45444270770710593,314.96666666666664,0.09088854151519388,0.030056090590006555,41585.0,0.09088854153923556,45-54,Low,Small,Very Low,Fair
40,Male,Divorced,2,Graduate,No,43908.0,64297.0,48,1,Urban,B,0.1265925833503138,0,5,6,577,1,2023-04-16,2023,4,2,6,1,106,1.464357292520725,1339.5208333333333,0.36608932303012953,0.008973980123349861,14636.0,0.3660893231218436,35-44,Low,Large,Low,Fair
31,Male,Married,1,Not Graduate,No,29625.0,31773.0,48,0,Rural,D,0.2137330020600933,2,2,6,301,1,2023-04-19,2023,4,2,2,0,109,1.072506329113924,661.9375,0.2681265821698728,0.009473452301971061,14812.5,0.2681265822694303,25-34,Very Low,Medium,Medium,Very Poor
42,Male,Married,0,Not Graduate,Yes,13373.0,19921.0,12,1,Rural,C,0.0811490907828734,0,4,8,496,0,2023-05-29,2023,5,2,0,0,149,1.4896433111493308,1660.0833333333333,1.489643309812628,0.02489834847523225,13373.0,1.4896433110379388,35-44,Very Low,Small,Very Low,Poor
18,Female,Single,1,Graduate,No,40001.0,15129.0,36,1,Urban,D,0.1181684035163959,1,6,8,559,1,2023-12-04,2023,12,4,0,0,338,0.37821554461138474,420.25,0.1260718481659743,0.03694890607198434,20000.5,0.12607184820064318,18-24,Low,Small,Low,Fair
46,Female,Married,0,Graduate,No,51275.0,66229.0,36,1,Urban,D,0.1252385577783097,0,7,7,681,0,2023-05-21,2023,5,2,6,1,141,1.2916431009263774,1839.6944444444443,0.43054770020803035,0.010282504642825915,51275.0,0.4305477003003956,45-54,Low,Large,Low,Good
18,Male,Single,2,Graduate,No,41894.0,37242.0,36,1,Semiurban,B,0.055849129099434,1,4,7,477,1,2023-02-13,2023,2,1,0,0,44,0.8889578459922662,1034.5,0.2963192819125452,0.012808119864325005,13964.666666666666,0.296319281990349,18-24,Low,Medium,Very Low,Poor
31,Male,Married,1,Graduate,Yes,25009.0,33753.0,24,0,Semiurban,B,0.1052250624870239,2,7,6,300,1,2023-10-30,2023,10,4,0,0,303,1.3496341317125835,1406.375,0.6748170655324961,0.008888098835395725,12504.5,0.6748170658293088,25-34,Very Low,Medium,Low,Very Poor
23,Female,Married,0,Graduate,Yes,27189.0,25779.0,36,0,Semiurban,D,0.1998051498230927,4,6,11,300,1,2023-06-07,2023,6,2,2,0,158,0.9481407922321528,716.0833333333334,0.31604693060456207,0.011637379261738726,27189.0,0.31604693073242685,18-24,Very Low,Medium,Low,Very Poor
22,Male,Married,0,Not Graduate,No,124063.0,131818.0,48,0,Semiurban,B,0.3142619227517732,0,5,9,300,1,2023-12-16,2023,12,4,5,1,350,1.0625085641972223,2746.2083333333335,0.2656271410236128,0.002275865208072677,124063.0,0.26562714104716456,18-24,High,Very Large,High,Very Poor
46,Male,Single,2,Graduate,No,43299.0,45977.0,24,1,Rural,A,0.1476781698759388,0,3,7,590,0,2023-02-04,2023,2,1,5,1,35,1.061849003441188,1915.7083333333333,0.5309245015734522,0.012832503207846695,14433.0,0.5309245017083322,45-54,Low,Medium,Low,Fair
30,Male,Widowed,0,Not Graduate,Yes,11227.0,15404.0,24,0,Semiurban,D,0.1825271504917596,0,4,7,300,0,2023-05-20,2023,5,2,5,1,140,1.3720495234702057,641.8333333333334,0.6860247610018441,0.019475460917977444,11227.0,0.686024761673998,25-34,Very Low,Small,Low,Very Poor
38,Male,Single,1,Not Graduate,No,27251.0,15511.0,12,1,Semiurban,B,0.028474655339085,0,3,9,427,1,2023-06-15,2023,6,2,3,0,166,0.5691901214634325,1292.5833333333333,0.5691901212127892,0.02752885049142358,13625.5,0.5691901214425455,35-44,Very Low,Small,Very Low,Poor
34,Female,Single,1,Graduate,No,32580.0,21441.0,48,1,Urban,A,0.0739563121007382,0,8,5,596,0,2023-09-02,2023,9,3,5,1,245,0.6581031307550644,446.6875,0.1645257826281673,0.027797210949685312,16290.0,0.1645257826837162,25-34,Low,Small,Very Low,Fair
39,Female,Single,2,Graduate,No,19551.0,5803.0,36,1,Urban,C,0.0874940695963543,0,8,4,571,1,2023-01-10,2023,1,1,1,0,10,0.29681346222699606,161.19444444444446,0.09893782068160603,0.09839738064821689,6517.0,0.09893782073727153,35-44,Very Low,Very Small,Very Low,Fair
35,Male,Widowed,1,Not Graduate,No,34032.0,30417.0,24,1,Semiurban,D,0.2045915686953478,0,6,8,463,0,2023-10-24,2023,10,4,1,0,297,0.8937764456981664,1267.375,0.4468882226915063,0.015221750994009213,17016.0,0.4468882228359518,35-44,Low,Medium,Medium,Poor
22,Male,Widowed,0,Graduate,No,28382.0,20165.0,48,1,Rural,D,0.3823020238010853,0,8,7,553,0,2023-05-12,2023,5,2,4,0,132,0.7104855189909097,420.1041666666667,0.1776213796726286,0.027423754027898647,28382.0,0.1776213797414692,18-24,Very Low,Small,High,Fair
44,Male,Married,1,Not Graduate,No,40051.0,38287.0,24,1,Rural,C,0.4077416936103761,0,6,8,525,0,2023-12-24,2023,12,4,6,1,358,0.955956155901226,1595.2916666666667,0.47797807780740215,0.01371222608160179,20025.5,0.47797807793867875,35-44,Low,Medium,Very High,Fair
30,Male,Divorced,1,Not Graduate,No,31495.0,44744.0,36,1,Rural,A,0.1512144864655235,0,4,4,386,1,2023-03-31,2023,3,1,4,0,90,1.4206699476107318,1242.888888888889,0.4735566490231461,0.008626854997125271,15747.5,0.4735566491885414,25-34,Low,Medium,Low,Very Poor
19,Male,Single,1,Graduate,Yes,25590.0,11893.0,48,1,Semiurban,C,0.0629711848234525,2,1,7,458,1,2023-04-10,2023,4,2,0,0,100,0.4647518561938257,247.77083333333334,0.11618796399397205,0.03851004792411418,12795.0,0.11618796404391606,18-24,Very Low,Small,Very Low,Poor
30,Female,Widowed,2,Not Graduate,No,30656.0,30006.0,36,1,Urban,C,0.0961318188598726,1,5,9,472,1,2023-09-17,2023,9,3,6,1,260,0.9787969728601252,833.5,0.3262656574923282,0.015730187295349925,10218.666666666666,0.32626565760939896,25-34,Low,Medium,Very Low,Poor
50,Male,Single,0,Graduate,No,55466.0,22770.0,36,1,Semiurban,B,0.2605446803664611,0,4,9,662,0,2023-12-18,2023,12,4,0,0,352,0.4105217610788591,632.5,0.13684058699668106,0.02907334211554355,55466.0,0.13684058702381927,45-54,Low,Small,Medium,Good
43,Male,Single,1,Not Graduate,No,37497.0,21594.0,24,0,Urban,E,0.1461683716686608,2,2,6,311,1,2023-08-20,2023,8,3,6,1,232,0.5758860708856709,899.75,0.28794303535068627,0.014402148744354814,18748.5,0.2879430354351563,35-44,Low,Small,Low,Very Poor
31,Male,Single,1,Graduate,No,32611.0,31620.0,24,1,Semiurban,A,0.055872956017506,0,7,9,462,1,2023-08-21,2023,8,3,0,0,233,0.969611480788691,1317.5,0.4848057402159496,0.01461100569213754,16305.5,0.48480574037947916,25-34,Low,Medium,Very Low,Poor
31,Male,Married,1,Not Graduate,No,43287.0,30217.0,36,1,Urban,B,0.2916734655864736,1,4,5,488,1,2023-12-27,2023,12,4,2,0,361,0.6980617737426941,839.3611111111111,0.23268725784972594,0.016149849421976045,21643.5,0.2326872579088559,25-34,Low,Medium,Medium,Poor
31,Male,Married,0,Graduate,No,36286.0,23616.0,12,1,Urban,A,0.0139372045703976,0,7,10,623,1,2023-02-11,2023,2,1,5,1,42,0.6508295210273934,1968.0,0.6508295208121602,0.026380420053083484,36286.0,0.6508295210094573,25-34,Low,Small,Very Low,Good
55,Female,Married,0,Not Graduate,No,20883.0,27496.0,60,1,Semiurban,E,0.0743606849857438,2,1,9,510,1,2023-02-01,2023,2,1,2,0,32,1.3166690609586744,458.26666666666665,0.26333381204041534,0.01854815245786485,20883.0,0.26333381217912494,55-64,Very Low,Medium,Very Low,Fair
38,Male,Widowed,1,Graduate,No,51188.0,68141.0,36,1,Urban,A,0.148818899143304,2,4,6,637,0,2023-08-28,2023,8,3,0,0,240,1.3311909041181527,1892.8055555555557,0.44373030126869384,0.009348263160074725,25594.0,0.44373030136404895,35-44,Low,Large,Low,Good
39,Female,Married,0,Graduate,No,26577.0,24458.0,36,1,Semiurban,B,0.099871793408257,0,4,7,561,0,2023-02-14,2023,2,1,1,0,45,0.9202694058772622,679.3888888888889,0.30675646848724797,0.022937280234567942,26577.0,0.3067564686142119,35-44,Very Low,Small,Very Low,Fair
45,Male,Single,2,Graduate,No,30599.0,41035.0,24,1,Semiurban,D,0.1264102253843505,1,2,5,532,0,2023-02-06,2023,2,1,0,0,37,1.341056897284225,1709.7916666666667,0.6705284483791517,0.012964542463434519,10199.666666666666,0.6705284486201991,45-54,Low,Medium,Low,Fair
37,Male,Married,2,Not Graduate,No,17038.0,14295.0,60,1,Rural,B,0.1639453447802268,0,3,11,455,1,2023-06-23,2023,6,2,4,0,174,0.8390069256955042,238.25,0.16780138502091696,0.03182931094565727,5679.333333333333,0.16780138512925216,35-44,Very Low,Small,Low,Poor
32,Male,Married,0,Graduate,Yes,54774.0,69651.0,48,1,Urban,A,0.0458684255703115,0,5,5,653,1,2023-12-17,2023,12,4,6,1,351,1.27160696680907,1451.0625,0.3179017416326209,0.009375314065707954,54774.0,0.3179017416964636,25-34,Low,Large,Very Low,Good
33,Male,Divorced,2,Graduate,No,38651.0,54430.0,36,0,Urban,A,0.2101011610909164,1,6,13,305,1,2023-08-28,2023,8,3,0,0,240,1.4082429950065976,1511.9444444444443,0.4694143315231265,0.005603527466367747,12883.666666666666,0.46941433165672086,25-34,Low,Large,Medium,Very Poor
34,Male,Married,0,Not Graduate,No,41874.0,30407.0,36,1,Rural,B,0.2620665917442726,0,5,12,456,1,2023-02-27,2023,2,1,0,0,58,0.726154654439509,844.6388888888889,0.24205155141047066,0.014996546847272123,41874.0,0.24205155147405588,25-34,Low,Medium,Medium,Poor
34,Male,Married,0,Not Graduate,No,54551.0,21233.0,36,1,Urban,B,0.12745020433985,1,4,6,588,0,2023-06-14,2023,6,2,2,0,165,0.3892320947370351,589.8055555555555,0.12974403155047087,0.027692742427933275,54551.0,0.12974403157663328,25-34,Low,Small,Low,Fair
42,Female,Single,1,Graduate,No,54786.0,17181.0,36,1,Rural,C,0.2170721180706368,0,2,7,624,1,2023-08-14,2023,8,3,0,0,226,0.3136020151133501,477.25,0.10453400501488685,0.0363191898005751,27393.0,0.10453400503587533,35-44,Low,Small,Medium,Good
35,Female,Married,0,Not Graduate,No,25536.0,18520.0,36,0,Urban,B,0.2440967521257827,0,5,13,321,1,2023-10-10,2023,10,4,1,0,283,0.725250626566416,514.4444444444445,0.24175020874186762,0.01733261338999284,25536.0,0.241750208846005,35-44,Very Low,Small,Medium,Very Poor
42,Male,Widowed,2,Graduate,No,36536.0,41469.0,36,1,Semiurban,C,0.0172185368989806,0,5,16,593,0,2023-10-21,2023,10,4,5,1,294,1.1350175169695642,1151.9166666666667,0.3783391721989252,0.014299838433183828,12178.666666666666,0.3783391723128328,35-44,Low,Medium,Very Low,Fair
34,Male,Single,0,Not Graduate,No,34789.0,8424.0,36,0,Urban,E,0.2518153806861413,0,7,2,300,1,2023-05-30,2023,5,2,1,0,150,0.24214550576331598,234.0,0.08071516855993038,0.0356125356083081,34789.0,0.08071516858545186,25-34,Low,Very Small,Medium,Very Poor
35,Male,Divorced,0,Not Graduate,No,33179.0,20987.0,12,1,Semiurban,D,0.1646814575827715,0,6,6,401,1,2023-08-06,2023,8,3,6,1,218,0.6325386539678712,1748.9166666666667,0.6325386537390982,0.01910706627821475,33179.0,0.6325386539488068,35-44,Low,Small,Low,Poor
18,Male,Married,0,Graduate,No,24288.0,28606.0,12,1,Rural,C,0.1454965708806393,1,2,15,473,0,2023-06-04,2023,6,2,6,1,155,1.1777832674571804,2383.8333333333335,1.1777832668752717,0.016534992658304725,24288.0,1.177783267408688,18-24,Very Low,Medium,Low,Poor
44,Male,Single,2,Graduate,No,74051.0,46538.0,24,1,Semiurban,E,0.0730770901805031,2,4,11,684,1,2023-02-02,2023,2,1,3,0,33,0.628458764905268,1939.0833333333333,0.31422938240171294,0.01469766642282226,24683.666666666668,0.3142293824483906,35-44,Medium,Medium,Very Low,Good
38,Female,Widowed,0,Graduate,Yes,60299.0,45092.0,24,1,Semiurban,E,0.0536200937259787,0,5,9,656,0,2023-05-05,2023,5,2,4,0,125,0.74780676296456,1878.8333333333333,0.37390338140787005,0.014548035127859753,60299.0,0.37390338147607916,35-44,Medium,Medium,Very Low,Good
44,Male,Married,1,Graduate,No,45329.0,10677.0,60,1,Urban,C,0.344091062480366,0,5,5,730,1,2023-09-20,2023,9,3,2,0,263,0.23554457411370205,177.95,0.04710891481026921,0.06837126533030147,22664.5,0.04710891482170113,35-44,Low,Small,High,Very Good
18,Male,Married,1,Not Graduate,No,71567.0,90598.0,48,1,Rural,B,0.1002152534084273,1,1,7,473,1,2023-04-04,2023,4,2,1,0,94,1.2659186496569648,1887.4583333333333,0.3164796623611754,0.005220865802719477,35783.5,0.31647966240981906,18-24,Medium,Large,Low,Poor
55,Male,Single,1,Graduate,No,46037.0,45533.0,60,1,Semiurban,E,0.0355431289593708,1,4,6,688,1,2023-12-25,2023,12,4,0,0,359,0.9890522840324087,758.8833333333333,0.1978104567549205,0.015109920277269016,23018.5,0.19781045680218498,55-64,Low,Medium,Very Low,Good
33,Male,Single,4,Not Graduate,No,31208.0,46281.0,36,1,Urban,D,0.1840670156073422,0,2,10,461,1,2023-05-28,2023,5,2,6,1,148,1.4829851320174314,1285.5833333333333,0.49432837714906624,0.00996089107819708,6241.6,0.494328377323304,25-34,Low,Medium,Low,Poor
46,Female,Divorced,0,Graduate,Yes,29414.0,29566.0,36,1,Urban,A,0.0842805243288245,1,5,12,635,0,2023-01-27,2023,1,1,4,0,27,1.005167607261848,821.2777777777778,0.33505586895059036,0.021477372657056168,29414.0,0.3350558690758917,45-54,Very Low,Medium,Very Low,Good
24,Male,Married,3,Not Graduate,No,44040.0,29658.0,48,1,Urban,E,0.1286696305928638,1,8,10,517,1,2023-06-04,2023,6,2,6,1,155,0.673433242506812,617.875,0.1683583105808288,0.017432058803107692,11010.0,0.16835831062288015,18-24,Low,Medium,Low,Fair
41,Male,Divorced,1,Not Graduate,No,18232.0,27088.0,36,1,Urban,B,0.1345589435790874,1,8,5,452,1,2023-02-19,2023,2,1,6,1,50,1.4857393593681438,752.4444444444445,0.4952464527967516,0.016686355581191435,9116.0,0.4952464530955511,35-44,Very Low,Medium,Low,Poor
24,Female,Single,1,Not Graduate,No,56013.0,37524.0,36,1,Rural,B,0.1139563530128937,1,4,10,448,0,2023-12-23,2023,12,4,5,1,357,0.6699159123774838,1042.3333333333333,0.22330530407798788,0.011939025689906752,28006.5,0.22330530412184127,18-24,Low,Medium,Low,Poor
28,Male,Single,0,Graduate,No,16086.0,17685.0,36,1,Urban,B,0.1365872132461424,2,6,7,462,1,2023-10-17,2023,10,4,1,0,290,1.0994032077582991,491.25,0.3664677356460516,0.02612383375594437,16086.0,0.36646773589665127,25-34,Very Low,Small,Low,Poor
54,Female,Single,0,Graduate,No,63018.0,31741.0,36,1,Urban,B,0.0429130076245211,0,5,4,729,0,2023-10-28,2023,10,4,5,1,301,0.5036814878288743,881.6944444444445,0.16789382924432078,0.02296714029101266,63018.0,0.16789382927362723,45-54,Medium,Medium,Very Low,Very Good
33,Male,Married,1,Graduate,No,46553.0,68995.0,48,1,Semiurban,C,0.175178416327891,2,5,11,609,1,2023-01-14,2023,1,1,5,1,14,1.4820741950035443,1437.3958333333333,0.37051854865537726,0.008826726574261517,23276.5,0.370518548742927,25-34,Low,Large,Low,Good
37,Male,Widowed,0,Graduate,No,96313.0,94770.0,48,1,Semiurban,C,0.0680086897189011,2,6,7,639,1,2023-03-10,2023,3,1,4,0,69,0.9839793174337836,1974.375,0.24599482932779648,0.006742640075902262,96313.0,0.2459948293558918,35-44,Medium,Large,Very Low,Good
43,Female,Married,0,Graduate,No,39737.0,54810.0,60,0,Urban,B,0.0663451127620114,1,2,10,363,1,2023-05-17,2023,5,2,2,0,137,1.3793190225734202,913.5,0.2758638044313772,0.006622879036551307,39737.0,0.2758638045077418,35-44,Low,Large,Very Low,Very Poor
39,Male,Married,0,Not Graduate,No,50411.0,20324.0,60,1,Urban,B,0.081083843121332,0,8,8,516,0,2023-10-20,2023,10,4,4,0,293,0.40316597567991114,338.73333333333335,0.08063319511678803,0.025388703009969066,50411.0,0.08063319513438272,35-44,Low,Small,Very Low,Fair
36,Male,Divorced,1,Graduate,No,51456.0,50943.0,36,1,Urban,C,0.0690812214907815,0,5,10,668,0,2023-08-20,2023,8,3,6,1,232,0.9900303171641791,1415.0833333333333,0.3300101056444317,0.013112694579959706,25728.0,0.3300101057149796,35-44,Low,Large,Very Low,Good
38,Male,Married,0,Graduate,Yes,23323.0,23871.0,12,1,Semiurban,A,0.2065493005413096,1,10,11,589,0,2023-05-09,2023,5,2,1,0,129,1.0234961197101573,1989.25,1.0234961191835548,0.024674290979654213,23323.0,1.0234961196662737,35-44,Very Low,Small,Medium,Fair
59,Male,Single,2,Graduate,No,21296.0,26451.0,12,0,Urban,E,0.1923940790389204,0,2,8,360,1,2023-07-02,2023,7,3,6,1,183,1.2420642374154771,2204.25,1.242064236715591,0.013610071452360588,7098.666666666667,1.2420642373571533,55-64,Very Low,Medium,Low,Very Poor
34,Female,Divorced,2,Graduate,No,22767.0,6197.0,24,1,Rural,C,0.083646398623906,1,3,7,471,0,2023-11-09,2023,11,4,3,0,313,0.27219220802038036,258.2083333333333,0.1360961039384568,0.07600451830304913,7589.0,0.1360961040042124,25-34,Very Low,Very Small,Very Low,Poor
37,Female,Married,3,Graduate,Yes,35726.0,46542.0,12,1,Semiurban,C,0.1177331434588596,0,1,5,550,0,2023-11-18,2023,11,4,5,1,322,1.3027486984269159,3878.5,1.3027486979893361,0.011817283313742055,8931.5,1.302748698390451,35-44,Low,Medium,Low,Fair
45,Female,Single,1,Not Graduate,No,36183.0,39245.0,36,1,Semiurban,B,0.1485069261772159,0,4,7,487,0,2023-03-03,2023,3,1,4,0,62,1.084625376558052,1090.138888888889,0.361541792066113,0.012409224104665327,18091.5,0.3615417921760254,45-54,Low,Medium,Low,Poor
46,Female,Single,0,Graduate,No,36939.0,8738.0,12,0,Rural,E,0.1687145500310248,0,4,5,302,1,2023-08-11,2023,8,3,4,0,223,0.23655215355044804,728.1666666666666,0.23655215347360173,0.03456168459206206,36939.0,0.23655215354404419,45-54,Low,Very Small,Low,Very Poor
46,Male,Married,2,Not Graduate,No,46493.0,28279.0,48,1,Semiurban,A,0.0991114435397445,1,4,8,557,1,2023-08-27,2023,8,3,6,1,239,0.608242100961435,589.1458333333334,0.15206052520111146,0.01969659464550739,15497.666666666666,0.15206052523708816,45-54,Low,Medium,Very Low,Fair
41,Male,Married,1,Graduate,No,25048.0,18609.0,24,1,Semiurban,A,0.093493458218614,1,5,9,580,0,2023-02-02,2023,2,1,3,0,33,0.7429335675503034,775.375,0.3714667835971893,0.03116771454504983,12524.0,0.3714667837603215,35-44,Very Low,Small,Very Low,Fair
23,Male,Single,0,Not Graduate,No,55242.0,77096.0,36,1,Urban,D,0.120341534259055,0,8,7,442,1,2023-02-02,2023,2,1,3,0,33,1.395604793454256,2141.5555555555557,0.46520159771703135,0.005733111964229882,55242.0,0.46520159780966414,18-24,Low,Large,Low,Poor
